DOLZ18;05/11/2018;18:13:12;8 - UBS BRASIL CCTVM S/A;3735,50;5;127 - TULLETT PREBON;Comprador
DOLZ18;05/11/2018;18:13:11;8 - UBS BRASIL CCTVM S/A;3735,50;5;127 - TULLETT PREBON;Comprador
DOLZ18;05/11/2018;18:13:11;8 - UBS BRASIL CCTVM S/A;3735,50;5;127 - TULLETT PREBON;Vendedor
DOLZ18;05/11/2018;18:13:05;93 - NOVA FUTURA CTVM LTDA;3735,00;5;238 - GOLDMAN SACHS DO BRASIL CTVM;Vendedor
DOLZ18;05/11/2018;18:13:05;93 - NOVA FUTURA CTVM LTDA;3735,00;20;238 - GOLDMAN SACHS DO BRASIL CTVM;Vendedor
DOLZ18;05/11/2018;18:13:05;93 - NOVA FUTURA CTVM LTDA;3735,00;20;238 - GOLDMAN SACHS DO BRASIL CTVM;Vendedor
DOLZ18;05/11/2018;18:13:05;8 - UBS BRASIL CCTVM S/A;3735,50;5;238 - GOLDMAN SACHS DO BRASIL CTVM;Vendedor
DOLZ18;05/11/2018;18:12:59;8 - UBS BRASIL CCTVM S/A;3735,50;5;127 - TULLETT PREBON;Comprador
DOLZ18;05/11/2018;18:12:58;8 - UBS BRASIL CCTVM S/A;3735,50;5;127 - TULLETT PREBON;Comprador
DOLZ18;05/11/2018;18:12:58;93 - NOVA FUTURA CTVM LTDA;3735,50;5;127 - TULLETT PREBON;Vendedor
DOLZ18;05/11/2018;18:12:58;107 - TERRA INVESTIMENTOS DTVM LTDA;3735,50;5;127 - TULLETT PREBON;Vendedor
DOLZ18;05/11/2018;18:12:58;8 - UBS BRASIL CCTVM S/A;3735,50;5;127 - TULLETT PREBON;Vendedor
DOLZ18;05/11/2018;18:12:58;40 - MORGAN STANLEY CTVM S/A;3736,00;5;127 - TULLETT PREBON;Vendedor
DOLZ18;05/11/2018;18:12:58;3 - XP Investimentos CCTVM S/A;3736,00;10;127 - TULLETT PREBON;Vendedor
DOLZ18;05/11/2018;18:12:49;1982 - MODAL DTVM LTDA;3737,50;5;93 - NOVA FUTURA CTVM LTDA;Comprador
DOLZ18;05/11/2018;18:12:46;8 - UBS BRASIL CCTVM S/A;3736,00;5;122 - BGC LIQUIDEZ DTVM;Comprador
DOLZ18;05/11/2018;18:12:46;238 - GOLDMAN SACHS DO BRASIL CTVM;3736,00;5;72 - BRADESCO S/A CTVM;Comprador
DOLZ18;05/11/2018;18:12:46;238 - GOLDMAN SACHS DO BRASIL CTVM;3736,00;10;45 - CREDIT SUISSE BRASIL S.A. CTVM;Comprador
DOLZ18;05/11/2018;18:12:46;238 - GOLDMAN SACHS DO BRASIL CTVM;3736,00;5;1982 - MODAL DTVM LTDA;Comprador
DOLZ18;05/11/2018;18:12:46;238 - GOLDMAN SACHS DO BRASIL CTVM;3736,00;20;8 - UBS BRASIL CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:12:30;8 - UBS BRASIL CCTVM S/A;3735,50;5;40 - MORGAN STANLEY CTVM S/A;Comprador
DOLZ18;05/11/2018;18:12:30;8 - UBS BRASIL CCTVM S/A;3735,50;5;40 - MORGAN STANLEY CTVM S/A;Vendedor
DOLZ18;05/11/2018;18:12:30;40 - MORGAN STANLEY CTVM S/A;3735,50;5;40 - MORGAN STANLEY CTVM S/A;Vendedor
DOLZ18;05/11/2018;18:12:30;107 - TERRA INVESTIMENTOS DTVM LTDA;3735,50;5;40 - MORGAN STANLEY CTVM S/A;Vendedor
DOLZ18;05/11/2018;18:12:01;93 - NOVA FUTURA CTVM LTDA;3735,00;5;45 - CREDIT SUISSE BRASIL S.A. CTVM;Vendedor
DOLZ18;05/11/2018;18:12:00;40 - MORGAN STANLEY CTVM S/A;3735,50;5;45 - CREDIT SUISSE BRASIL S.A. CTVM;Vendedor
DOLZ18;05/11/2018;18:11:54;122 - BGC LIQUIDEZ DTVM;3735,50;5;8 - UBS BRASIL CCTVM S/A;Vendedor
DOLZ18;05/11/2018;18:11:52;122 - BGC LIQUIDEZ DTVM;3735,50;5;122 - BGC LIQUIDEZ DTVM;Vendedor
DOLZ18;05/11/2018;18:11:52;122 - BGC LIQUIDEZ DTVM;3735,50;5;122 - BGC LIQUIDEZ DTVM;Vendedor
DOLZ18;05/11/2018;18:11:45;40 - MORGAN STANLEY CTVM S/A;3736,00;5;8 - UBS BRASIL CCTVM S/A;Vendedor
DOLZ18;05/11/2018;18:11:45;3 - XP Investimentos CCTVM S/A;3736,00;10;8 - UBS BRASIL CCTVM S/A;Vendedor
DOLZ18;05/11/2018;18:11:45;238 - GOLDMAN SACHS DO BRASIL CTVM;3736,00;15;8 - UBS BRASIL CCTVM S/A;Vendedor
DOLZ18;05/11/2018;18:11:30;40 - MORGAN STANLEY CTVM S/A;3736,50;5;107 - TERRA INVESTIMENTOS DTVM LTDA;Comprador
DOLZ18;05/11/2018;18:11:07;238 - GOLDMAN SACHS DO BRASIL CTVM;3736,00;5;45 - CREDIT SUISSE BRASIL S.A. CTVM;Comprador
DOLZ18;05/11/2018;18:11:07;238 - GOLDMAN SACHS DO BRASIL CTVM;3736,00;30;147 - ATIVA INVESTIMENTOS S.A. CTCV;Comprador
DOLZ18;05/11/2018;18:10:56;8 - UBS BRASIL CCTVM S/A;3736,00;5;147 - ATIVA INVESTIMENTOS S.A. CTCV;Vendedor
DOLZ18;05/11/2018;18:10:56;93 - NOVA FUTURA CTVM LTDA;3736,00;5;147 - ATIVA INVESTIMENTOS S.A. CTCV;Vendedor
DOLZ18;05/11/2018;18:10:56;3 - XP Investimentos CCTVM S/A;3736,00;10;147 - ATIVA INVESTIMENTOS S.A. CTCV;Vendedor
